Date,0P00000ODE.IR,0P00000SFV.F,0P0000J24W.ST,0P000134K7.IR,0P000134K9.F,0P00018CRD.IR,0P0001K6NB.IR,0P0001K6NJ.IR,0P0001KO97.IR,0P0001KRXX.CO,0P0001OPBE.IR,0P0001OPBL.IR,0P0001OPC5.IR,0P0001RFXW.IR,DKKNOK=X,EURNOK=X,NO10Y,NOK=X,SEKNOK=X,^990100-USD-STRD
2021-11-06,,,,,,,111.4739990234375,130.46800231933594,,,,,,,1.327970027923584,9.876219749450684,1.53,8.546879768371582,0.9952099919319153,3232.300048828125
2021-11-07,,,,,,,111.4739990234375,130.46800231933594,,,,,,,1.327970027923584,9.876219749450684,1.53,8.546879768371582,0.9952099919319153,3232.300048828125
2021-11-08,,,,,,,110.97699737548828,129.7830047607422,,,,,,,1.3290760517120361,9.883299827575684,1.549,8.543880462646484,0.9970390200614929,3237.60009765625
2021-11-09,,,,,,,111.65399932861328,129.43499755859375,,,,,,,1.3236199617385864,9.851099967956543,1.56,8.499300003051758,0.990559995174408,3227.800048828125
2021-11-10,,,,,,,112.55000305175781,129.7969970703125,,,,,,,1.3259810209274292,9.865599632263184,1.589,8.504130363464355,0.9911490082740784,3201.60009765625
2021-11-11,,,,,,,113.89900207519531,129.7969970703125,,,,,,,1.335211992263794,9.913649559020996,1.632,8.636249542236328,0.9918180108070374,3202.0
2021-11-12,,,,,,,114.3030014038086,131.86000061035156,,,,,,,1.3364540338516235,9.935629844665527,1.62,8.679450035095215,0.9960160255432129,3223.800048828125
2021-11-13,,,,,,,114.3030014038086,131.86000061035156,,,,,,,1.3364540338516235,9.935629844665527,1.62,8.679450035095215,0.9960160255432129,3223.800048828125
2021-11-14,,,,,,,114.3030014038086,131.86000061035156,,,,,,,1.3364540338516235,9.935629844665527,1.62,8.679450035095215,0.9960160255432129,3223.800048828125
2021-11-15,,,,,,,114.96199798583984,131.8520050048828,,,,,,,1.3369499444961548,9.940199851989746,1.667,8.68970012664795,0.9917399883270264,3226.5
2021-11-16,,,,,,,115.81199645996094,132.48399353027344,,,,,,,1.3323999643325806,9.909159660339355,1.682,8.718400001525879,0.9899700284004211,3232.0
2021-11-17,,,,,,,115.947998046875,132.23899841308594,,,,,,,1.3313430547714233,9.899669647216797,1.675,8.746990203857422,0.982791006565094,3221.0
2021-11-18,,,,,,,116.04100036621094,133.85800170898438,,,,,,,1.3300000429153442,9.890159606933594,1.632,8.73701000213623,0.9857699871063232,3226.39990234375
2021-11-19,,,,,,,115.56600189208984,134.4459991455078,,,,,,,1.3466780185699463,10.015999794006348,1.565,8.81089973449707,0.9929500222206116,3219.89990234375
2021-11-20,,,,,,,115.56600189208984,134.4459991455078,,,,,,,1.3466780185699463,10.015999794006348,1.565,8.81089973449707,0.9929500222206116,3219.89990234375
